Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI711,2024-07-01T00:00:00Z,2025-06-28T17:00:00Z,DRIFTING_LONGLINES,FISHING,412326893,8653592,,2017-03-28T23:14:54Z,2025-07-18T23:49:43Z,2944.19
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI712,2024-07-18T17:00:00Z,2025-06-24T12:00:00Z,DRIFTING_LONGLINES,FISHING,412326894,8653607,BZSI7,2015-07-07T00:00:54Z,2025-07-18T23:59:36Z,3904.33
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,JIN HUI 9,2025-03-18T15:00:00Z,2025-05-03T19:00:00Z,TUNA_PURSE_SEINES,FISHING,412371182,9682825,BIWO,2013-01-06T19:23:30Z,2025-07-18T23:59:58Z,81.44
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CXR,CT51671-02-54%,2025-04-29T13:00:00Z,2025-05-16T13:00:00Z,SQUID_JIGGER,FISHING,5167102,,52%,2025-04-26T16:57:47Z,2025-05-16T13:02:24Z,155.32
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI 927,2024-12-08T15:00:00Z,2024-12-12T01:00:00Z,DRIFTING_LONGLINES,FISHING,412549927,1077440,BZZA2,2024-08-27T01:48:35Z,2025-07-18T23:59:32Z,16.74
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI 811,2024-08-19T10:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,412326895,8653619,BZSI8,2015-07-18T09:28:01Z,2025-07-18T15:51:59Z,1887.86
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI778,2024-07-01T00:00:00Z,2024-10-30T14:00:00Z,DRIFTING_LONGLINES,FISHING,412549011,,BZYZ8,2018-09-27T05:39:17Z,2025-07-18T23:57:28Z,1615.64
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI807,2025-01-09T09:00:00Z,2025-06-21T12:00:00Z,DRIFTING_LONGLINES,FISHING,412326903,8629022,BZYJ4,2017-05-13T03:29:46Z,2025-07-18T23:46:17Z,1530.59
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SYY30-2023-01,2024-09-02T09:00:00Z,2024-09-04T12:00:00Z,DRIFTING_LONGLINES,FISHING,412302301,,BO12345,2024-03-26T17:54:57Z,2025-07-12T13:56:28Z,3.59
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",VUT,SERENA 2,2024-09-17T16:00:00Z,2024-11-10T17:00:00Z,FISHING,FISHING,576825000,8996102,YJUD2,2019-03-11T07:52:53Z,2025-06-19T09:54:41Z,8.49
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,PACIFIC PURSUIT 107,2024-11-30T09:00:00Z,2025-02-03T16:00:00Z,TUNA_PURSE_SEINES,FISHING,510098000,9887073,V6KP107,2020-09-14T07:25:13Z,2025-07-14T00:34:25Z,24.69
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI810,2024-07-29T14:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,412326906,8629058,BZYJ7,2015-07-22T11:44:16Z,2025-07-18T23:52:12Z,2001.74
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,TERAAKA,2024-07-13T11:00:00Z,2024-09-19T18:00:00Z,TUNA_PURSE_SEINES,FISHING,440167000,9743423,6KAK,2015-11-24T07:48:27Z,2025-07-05T12:27:50Z,9.00
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,HSIEH FENG NO.788,2024-10-05T00:00:00Z,2024-12-01T06:00:00Z,TUNA_PURSE_SEINES,FISHING,416248600,9789582,BL2121,2020-09-17T00:26:25Z,2025-07-18T23:59:59Z,17.66
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,CHIEN YUAN MING,2024-07-01T00:00:00Z,2024-07-04T17:00:00Z,DRIFTING_LONGLINES,FISHING,416004594,,BG3778,2020-06-26T01:49:03Z,2025-07-18T23:59:19Z,80.82
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGRONG 33,2024-07-31T05:00:00Z,2024-07-31T05:00:00Z,DRIFTING_LONGLINES,FISHING,412326881,,,2014-12-16T11:49:58Z,2025-07-18T21:40:31Z,0.32
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI 768,2024-07-01T00:00:00Z,2024-10-28T14:00:00Z,DRIFTING_LONGLINES,FISHING,412549009,9865300,BZYZ7,2019-11-10T23:38:26Z,2025-07-18T23:58:56Z,2170.44
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,JUBILEE,2024-11-21T16:00:00Z,2024-11-21T17:00:00Z,FISHING,FISHING,441472000,9848857,6KSE,2019-06-13T01:27:39Z,2025-06-30T18:42:13Z,0.49
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI757,2024-08-31T05:00:00Z,2024-11-08T20:00:00Z,DRIFTING_LONGLINES,FISHING,412328756,9686120,BZTK6,2017-04-04T23:09:09Z,2025-07-18T23:58:47Z,1430.12
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",,HOSM AIS TEST SHIP,2024-08-01T16:00:00Z,2024-09-19T11:00:00Z,DRIFTING_LONGLINES,FISHING,987808006,,,2023-06-23T20:38:59Z,2024-09-19T12:25:07Z,809.95
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",SLB,SOUTHERN SEAS NO.303,2024-10-19T01:00:00Z,2024-11-29T23:00:00Z,TUNA_PURSE_SEINES,FISHING,557005700,,,2016-03-03T00:48:07Z,2025-05-16T22:48:52Z,179.85
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,BONAMI,2024-11-12T11:00:00Z,2024-11-12T19:00:00Z,FISHING,FISHING,441489000,9848869,6KSG,2019-08-27T02:28:45Z,2025-07-18T02:55:48Z,3.37
