Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,MAN FU TSAI NO88,2025-03-20T23:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,416002825,,BG939,2024-08-12T00:20:29Z,2025-07-18T23:58:42Z,1106.69
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,CHANG YI NO368,2025-06-30T09:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,416004248,,BG3706,2019-05-27T12:48:39Z,2025-07-18T23:57:22Z,14.96
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,DE CHAN NO.26,2024-07-30T10:00:00Z,2024-08-09T16:00:00Z,DRIFTING_LONGLINES,FISHING,416247500,,BJ5094,2014-08-06T01:43:20Z,2025-07-18T23:59:33Z,153.60
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI 937,2025-04-02T03:00:00Z,2025-04-07T15:00:00Z,DRIFTING_LONGLINES,FISHING,412549937,1077452,BZZA3,2024-11-20T01:14:29Z,2025-07-18T23:58:46Z,82.06
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,JIN FENG 5,2024-12-05T07:00:00Z,2024-12-08T17:00:00Z,DRIFTING_LONGLINES,FISHING,412549294,9931032,SSD,2021-03-03T03:42:32Z,2025-07-02T06:18:46Z,47.18
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,CHIN YOU MING,2025-05-01T01:00:00Z,2025-05-02T13:00:00Z,DRIFTING_LONGLINES,FISHING,416232500,,BI2576,2016-07-20T19:26:40Z,2025-07-18T23:58:58Z,27.47
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,SHINYUNG NO.52,2024-08-27T13:00:00Z,2024-12-04T21:00:00Z,DRIFTING_LONGLINES,FISHING,440612000,8717984,6NJJ,2012-01-01T00:00:07Z,2025-07-18T23:58:12Z,1642.86
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,XIN SHI JI 71,2025-05-31T15:00:00Z,2025-06-05T17:00:00Z,DRIFTING_LONGLINES,FISHING,412695560,,BZVZ2,2017-11-08T01:23:25Z,2025-07-18T23:50:30Z,86.09
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZH0NG YANG 22,2025-01-07T09:00:00Z,2025-01-22T10:00:00Z,DRIFTING_LONGLINES,FISHING,412463904,,BZW1B,2018-07-29T23:00:52Z,2025-07-15T01:57:01Z,303.84
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HONG YANG 9,2025-04-16T00:00:00Z,2025-06-04T02:00:00Z,DRIFTING_LONGLINES,FISHING,412326799,,811,2014-12-04T12:03:49Z,2025-07-18T23:36:25Z,780.59
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,PANALOX NO.501,2024-10-22T00:00:00Z,2025-03-28T15:00:00Z,DRIFTING_LONGLINES,FISHING,440595000,8916358,DTAU9,2012-01-02T23:25:34Z,2025-07-18T23:58:25Z,281.27
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",GRC,ZHOUYUANYU2601-4,2025-02-12T19:00:00Z,2025-05-31T04:00:00Z,DRIFTING_LONGLINES,FISHING,240700004,,BO12345,2024-09-03T22:52:08Z,2025-07-18T23:29:26Z,226.50
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,733 ORYONG,2025-06-27T10:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,440931000,9041112,6NSK,2012-01-01T00:01:41Z,2025-07-18T23:59:25Z,53.64
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,TENN FA LI NO8,2024-07-01T00:00:00Z,2025-06-11T05:00:00Z,DRIFTING_LONGLINES,FISHING,416001037,8537463,BG3823,2021-11-23T01:09:44Z,2025-07-18T23:58:49Z,1782.17
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,XIN SHI JI 80,2025-01-31T01:00:00Z,2025-02-03T18:00:00Z,DRIFTING_LONGLINES,FISHING,412695650,,BZVY3,2021-03-10T05:05:43Z,2025-06-13T07:30:00Z,47.72
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,XINSHIJI37,2025-01-18T23:00:00Z,2025-05-28T14:00:00Z,DRIFTING_LONGLINES,FISHING,412989000,,BZUY8,2018-09-02T02:31:13Z,2025-07-18T23:57:52Z,124.86
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,CHU HUAI NO888,2024-07-04T13:00:00Z,2024-08-09T03:00:00Z,DRIFTING_LONGLINES,FISHING,416218800,,BJ4988,2018-07-12T21:46:03Z,2024-12-14T01:05:14Z,538.81
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",GBR,PING TAI RONG 31-2,2025-04-25T16:00:00Z,2025-04-25T16:00:00Z,DRIFTING_LONGLINES,FISHING,235211719,,,2024-08-30T11:04:50Z,2025-05-11T08:19:32Z,0.18
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HAIXING817,2024-09-16T21:00:00Z,2024-09-25T15:00:00Z,DRIFTING_LONGLINES,FISHING,412420865,,,2013-04-27T08:33:33Z,2024-11-22T17:50:12Z,124.41
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,YU FENG NO13,2025-02-21T22:00:00Z,2025-06-30T23:00:00Z,FIXED_GEAR,FISHING,416000069,,BG3796,2021-05-04T02:48:35Z,2025-07-18T23:39:31Z,1473.15
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,SHIN JYI WANG NO.6,2025-05-30T20:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,416002569,,BJ4616,2014-06-23T23:42:38Z,2025-07-18T23:35:41Z,570.53
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,HUANG YU,2024-07-18T11:00:00Z,2024-07-18T13:00:00Z,DRIFTING_LONGLINES,FISHING,416869000,,BH3294,2022-09-20T09:12:55Z,2025-07-18T23:54:47Z,0.61
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,LURONGYUANYU798,2025-02-19T21:00:00Z,2025-03-14T10:00:00Z,DRIFTING_LONGLINES,FISHING,412328715,,BBKV5,2019-01-23T04:26:48Z,2025-06-17T10:30:53Z,438.47
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,MAAN YIH FENG NO26,2025-05-22T21:00:00Z,2025-05-27T16:00:00Z,DRIFTING_LONGLINES,FISHING,416000476,,BG4034,2024-09-02T09:22:05Z,2025-07-18T23:57:33Z,87.08
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",USA,CAPE FINISTERRE,2024-09-07T13:00:00Z,2025-02-07T00:00:00Z,TUNA_PURSE_SEINES,FISHING,367133000,7912094,WDA4699,2017-08-17T22:38:57Z,2025-06-19T18:30:47Z,29.19
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",,JINXIANG12-1,2024-12-21T20:00:00Z,2025-01-04T16:00:00Z,FISHING,FISHING,880012001,,,2023-11-25T15:19:05Z,2025-04-07T04:37:20Z,102.43
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,XIN SHI JI 73,2024-12-20T07:00:00Z,2025-06-17T16:00:00Z,DRIFTING_LONGLINES,FISHING,412695580,,BZVZ4,2018-01-01T00:48:37Z,2025-07-18T23:56:51Z,489.70
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",,NET MARK-ZYY2605-01,2024-07-01T00:00:00Z,2025-05-20T12:00:00Z,DRIFTING_LONGLINES,FISHING,98344714,,WB-0001,2019-05-06T13:24:47Z,2025-07-18T23:59:18Z,643.93
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,PANALOX 506,2024-07-01T00:00:00Z,2024-08-02T16:00:00Z,DRIFTING_LONGLINES,FISHING,440522000,8916396,SSD,2014-04-19T05:25:00Z,2025-07-18T23:59:38Z,418.71
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",ESP,ALBATUN TRES,2024-09-06T08:00:00Z,2025-06-13T17:00:00Z,FISHING,FISHING,224680000,9281310,EADN,2012-01-01T01:31:28Z,2025-07-06T11:08:06Z,343.35
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",,107000242,2025-06-20T05:00:00Z,2025-06-29T15:00:00Z,DRIFTING_LONGLINES,FISHING,107000242,,BO12345,2024-09-25T20:14:26Z,2025-07-18T03:51:47Z,108.63
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HONGYANG8,2024-08-22T21:00:00Z,2024-09-25T12:00:00Z,DRIFTING_LONGLINES,FISHING,412420875,,BZU5C,2013-09-17T07:53:20Z,2025-06-13T13:19:41Z,199.93
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,XIN SHI JI 79,2024-08-22T13:00:00Z,2025-06-24T03:00:00Z,DRIFTING_LONGLINES,FISHING,412695640,,BZVZ9,2021-01-27T01:53:34Z,2025-07-18T23:57:37Z,495.20
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI727,2025-01-22T22:00:00Z,2025-04-03T05:00:00Z,DRIFTING_LONGLINES,FISHING,412328759,9686091,BZTK3,2015-08-16T09:23:11Z,2025-07-18T23:58:17Z,892.32
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONG SHUI 808,2025-03-09T22:00:00Z,2025-05-08T23:00:00Z,DRIFTING_LONGLINES,FISHING,412326904,8629034,BZYJ5,2015-07-01T02:36:48Z,2025-07-18T23:58:25Z,433.34
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",GRC,ZHOUYUANYU202-3,2024-12-25T19:00:00Z,2025-02-04T16:00:00Z,DRIFTING_LONGLINES,FISHING,240700038,,BO12345,2024-09-02T18:14:47Z,2025-02-04T20:56:19Z,155.22
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,82 AGNES,2024-10-06T22:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,440772000,8714061,SSD,2015-07-10T04:22:34Z,2025-07-18T23:59:45Z,783.73
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",,NET MARK-ZYY2605-03,2024-07-01T14:00:00Z,2024-12-31T14:00:00Z,DRIFTING_LONGLINES,FISHING,98344773,,WB-0003,2019-07-12T15:44:50Z,2025-01-07T07:39:40Z,166.57
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.623 DONGWON,2024-10-03T17:00:00Z,2025-03-20T18:00:00Z,DRIFTING_LONGLINES,FISHING,440781000,8905581,DSDR7,2012-01-01T01:35:57Z,2025-07-18T23:59:36Z,717.89
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",GRC,ZHOUYUANYU202-2,2024-12-25T20:00:00Z,2025-05-26T12:00:00Z,DRIFTING_LONGLINES,FISHING,240700037,,BO12345,2024-09-02T17:42:37Z,2025-07-18T23:58:22Z,295.97
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI 737,2025-01-22T16:00:00Z,2025-03-13T13:00:00Z,DRIFTING_LONGLINES,FISHING,412328758,9686106,BZTK4,2015-07-12T09:19:30Z,2025-07-18T23:59:45Z,470.72
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,DE CHAN,2025-04-02T17:00:00Z,2025-06-30T21:00:00Z,DRIFTING_LONGLINES,FISHING,416004662,,BJ5100,2013-12-23T01:55:21Z,2025-07-18T22:23:28Z,404.29
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,TENN TSAI JI,2024-08-26T05:00:00Z,2025-06-28T07:00:00Z,DRIFTING_LONGLINES,FISHING,416010331,,BG3907,2024-02-28T01:29:28Z,2025-07-18T23:59:48Z,1829.20
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,ATUN TRES,2025-06-04T17:00:00Z,2025-06-14T15:00:00Z,DRIFTING_LONGLINES,FISHING,440992000,8821553,DTAC5,2012-01-15T13:40:38Z,2025-07-18T23:55:02Z,166.89
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",GRC,ZHOUYUANYU2601-6,2025-02-13T04:00:00Z,2025-05-31T08:00:00Z,DRIFTING_LONGLINES,FISHING,240700006,,BO12345,2024-11-12T01:37:29Z,2025-07-18T23:59:58Z,147.83
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.632 DONG WON,2024-08-23T11:00:00Z,2024-08-23T17:00:00Z,DRIFTING_LONGLINES,FISHING,440954000,8911322,DSAQ4,2012-01-01T07:31:27Z,2025-07-18T23:59:10Z,4.85
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",GRC,ZHOUYUANYU202-15,2024-12-26T00:00:00Z,2024-12-26T10:00:00Z,DRIFTING_LONGLINES,FISHING,240700050,,BO12345,2024-09-06T21:46:58Z,2025-05-14T15:41:45Z,13.00
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,XIN SHI JI 17 HAO,2024-07-29T23:00:00Z,2025-05-12T12:00:00Z,DRIFTING_LONGLINES,FISHING,412679210,,BZUT4,2021-05-24T21:52:15Z,2025-07-18T23:58:08Z,42.84
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",,ZHOUYUANYU2608 90%,2025-01-30T13:00:00Z,2025-02-11T23:00:00Z,DRIFTING_LONGLINES,FISHING,1073741814,,,2024-10-02T03:39:39Z,2025-03-22T15:33:09Z,104.12
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,XINSHIJI7HAO,2024-10-24T16:00:00Z,2024-10-27T14:00:00Z,DRIFTING_LONGLINES,FISHING,412985000,,BZUS5A,2021-10-08T21:05:54Z,2025-07-18T23:56:24Z,65.23
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,CHI HONG NO899,2025-01-15T05:00:00Z,2025-01-16T22:00:00Z,DRIFTING_LONGLINES,FISHING,416004591,,BH3418,2013-06-26T01:43:51Z,2025-07-18T23:47:42Z,8.93
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,JIN FENG 6,2024-12-05T01:00:00Z,2024-12-08T17:00:00Z,DRIFTING_LONGLINES,FISHING,412549295,9931020,SSD,2021-03-03T01:16:38Z,2025-07-01T01:23:43Z,49.95
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",GRC,ZHOUYUANYU202-11,2024-12-25T19:00:00Z,2025-05-26T11:00:00Z,DRIFTING_LONGLINES,FISHING,240700046,,BO12345,2024-09-02T21:25:57Z,2025-07-18T23:55:02Z,226.47
