Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHENLIANCHENG790,2024-07-01T00:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,412699520,9987940,BZXC23,2022-12-12T00:56:11Z,2025-07-18T23:59:26Z,3141.64
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MHL,KOO`S 103,2024-09-14T00:00:00Z,2024-09-21T17:00:00Z,TUNA_PURSE_SEINES,FISHING,538060023,,V7A5001,2022-01-10T01:42:32Z,2025-07-15T07:07:27Z,4.32
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONG TAI NO.3,2024-09-11T08:00:00Z,2025-05-21T16:00:00Z,TUNA_PURSE_SEINES,FISHING,412270024,9261528,BZZY8,2014-08-29T08:59:08Z,2025-07-18T23:59:58Z,371.87
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MHL,SLC 725,2024-09-02T21:00:00Z,2024-12-15T12:00:00Z,DRIFTING_LONGLINES,FISHING,538060014,,V7NT7,2015-05-19T20:19:16Z,2024-12-21T03:25:31Z,588.80
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",USA,OCEAN EXPEDITION,2024-07-02T00:00:00Z,2024-09-21T23:00:00Z,TUNA_PURSE_SEINES,FISHING,367179000,9097367,WDD9952,2018-08-02T03:49:42Z,2025-06-06T12:16:02Z,16.40
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,ASAHI MARU NO8,2025-02-08T22:00:00Z,2025-02-24T21:00:00Z,POLE_AND_LINE,FISHING,431171000,,JDYL,2017-03-18T01:17:17Z,2025-07-18T23:59:40Z,132.77
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,CFA20,2024-07-05T03:00:00Z,2025-03-30T16:00:00Z,DRIFTING_LONGLINES,FISHING,510035000,,V6P007,2015-05-14T23:19:03Z,2025-03-30T18:37:31Z,2490.89
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,CFA26,2024-07-01T06:00:00Z,2025-04-03T17:00:00Z,DRIFTING_LONGLINES,FISHING,416232900,,V6P26,2016-04-18T08:22:22Z,2025-07-10T21:14:40Z,2674.72
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHEN LIAN CHENG 602,2025-01-12T10:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,412549621,1076680,BZXC13,2024-09-23T08:43:15Z,2025-07-18T23:59:02Z,1616.56
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MHL,UNAAK,2024-07-01T16:00:00Z,2025-04-09T19:00:00Z,TUNA_PURSE_SEINES,FISHING,538060021,9784489,V7A2097,2018-11-15T00:01:53Z,2025-07-10T02:12:07Z,119.02
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,YUAN SHENG NO868,2025-02-22T07:00:00Z,2025-02-22T08:00:00Z,DRIFTING_LONGLINES,FISHING,416003647,,BH3380,2023-05-14T22:28:25Z,2025-07-18T23:58:20Z,0.70
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIH YU NO.868,2024-12-31T18:00:00Z,2025-06-20T19:00:00Z,TUNA_PURSE_SEINES,FISHING,416247900,9781542,BL2119,2019-12-09T00:14:00Z,2025-06-30T22:42:48Z,14.39
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,CFA23,2024-09-12T09:00:00Z,2025-06-28T12:00:00Z,DRIFTING_LONGLINES,FISHING,510052000,,,2023-12-16T16:08:34Z,2025-07-18T23:56:40Z,3320.33
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHEN LIAN CHENG 788,2024-07-04T06:00:00Z,2025-05-03T08:00:00Z,DRIFTING_LONGLINES,FISHING,412549142,9896581,BZXC5,2023-06-21T18:37:55Z,2025-07-18T23:59:40Z,2428.54
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,MIN FA YU,2024-12-26T07:00:00Z,2024-12-26T07:00:00Z,DRIFTING_LONGLINES,FISHING,416002194,,BJ4765,2018-07-10T16:45:22Z,2025-07-18T22:46:07Z,0.14
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KIR,TEMANIM 02,2024-09-25T16:00:00Z,2024-09-29T21:00:00Z,DRIFTING_LONGLINES,FISHING,529034000,9963188,T3FW,2024-08-03T02:23:26Z,2025-07-18T23:59:21Z,31.14
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HUA NAN YU 738,2025-05-19T18:00:00Z,2025-05-22T01:00:00Z,DRIFTING_LONGLINES,FISHING,412460112,,BZXD37,2018-05-21T08:18:02Z,2025-07-18T23:58:18Z,11.00
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KIR,KIBENA 1,2024-11-12T08:00:00Z,2025-05-10T16:00:00Z,TUNA_PURSE_SEINES,FISHING,529027000,9934424,T3FQ,2022-01-23T03:48:43Z,2025-07-09T04:41:33Z,153.76
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIH YU NO.168,2024-08-24T14:00:00Z,2025-06-29T16:00:00Z,TUNA_PURSE_SEINES,FISHING,416004000,9794745,BKKN,2020-04-20T07:06:15Z,2025-07-09T20:51:50Z,20.54
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,377 ORYONG,2025-06-23T14:00:00Z,2025-06-23T18:00:00Z,DRIFTING_LONGLINES,FISHING,441650000,9047893,DTBX2,2012-01-01T01:31:55Z,2025-07-18T23:59:52Z,4.07
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,SHENG I TSAI NO168,2024-09-02T15:00:00Z,2024-09-02T16:00:00Z,DRIFTING_LONGLINES,FISHING,416002556,,BJ4831,2015-05-09T11:01:20Z,2025-06-04T10:33:38Z,1.88
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,SHENG I TSAI NO.668,2024-09-02T16:00:00Z,2024-09-02T17:00:00Z,SET_LONGLINES,FISHING,416001245,,BJ4728,2015-04-25T01:58:22Z,2025-07-18T23:48:46Z,0.54
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MHL,SLC721,2024-07-01T16:00:00Z,2024-12-29T17:00:00Z,DRIFTING_LONGLINES,FISHING,538060011,,V6P72,2023-06-13T01:23:37Z,2024-12-31T20:27:06Z,1691.03
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHEN LIAN CHENG 796,2024-07-01T14:00:00Z,2025-06-18T00:00:00Z,DRIFTING_LONGLINES,FISHING,412549006,,BZUX,2023-04-22T02:36:52Z,2025-07-17T08:33:39Z,2636.16
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.632 DONG WON,2024-08-13T03:00:00Z,2024-08-13T03:00:00Z,DRIFTING_LONGLINES,FISHING,440954000,8911322,DSAQ4,2012-01-01T07:31:27Z,2025-07-18T23:59:10Z,0.07
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,JING YUAN628,2024-07-08T01:00:00Z,2024-07-08T04:00:00Z,FISHING,FISHING,412331091,9784570,BZZT6,2022-12-12T03:16:38Z,2025-07-18T23:47:14Z,2.59
