Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MHL,KOO'S 108,2024-10-24T18:00:00Z,2024-10-24T19:00:00Z,TUNA_PURSE_SEINES,FISHING,538060006,9289219,V7EF3,2012-01-01T01:26:41Z,2025-07-04T03:18:25Z,1.00
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,FUKUTOKUMARU NO.37,2024-07-19T17:00:00Z,2025-04-20T13:00:00Z,DRIFTING_LONGLINES,FISHING,431700060,,JQPE,2014-09-05T03:22:46Z,2025-07-18T23:44:44Z,4063.40
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KIR,KIBENA 7,2025-04-05T05:00:00Z,2025-04-09T09:00:00Z,INCONCLUSIVE,FISHING,529045000,1024170,T3AW,2024-11-27T02:53:41Z,2025-07-03T06:13:40Z,10.01
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,SHOEI MARU NO.8,2025-02-22T00:00:00Z,2025-02-23T19:00:00Z,POLE_AND_LINE,FISHING,431001270,,7JZW,2017-07-09T23:25:37Z,2025-07-18T20:22:58Z,10.02
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,LIAN YI HSING NO.12,2024-07-23T05:00:00Z,2024-07-23T05:00:00Z,DRIFTING_LONGLINES,FISHING,416001084,,,2020-03-30T06:30:29Z,2025-03-18T07:32:33Z,3.45
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",NRU,EASTERN MARINE,2024-07-29T10:00:00Z,2024-08-30T19:00:00Z,TUNA_PURSE_SEINES,FISHING,544112120,,SSD,2022-02-19T02:10:39Z,2025-07-05T22:50:46Z,9.71
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",NRU,OCEAN CHALLENGER,2024-07-22T01:00:00Z,2024-12-20T20:00:00Z,TUNA_PURSE_SEINES,FISHING,544130120,9517264,C2BF2,2020-12-25T01:35:32Z,2025-07-15T01:03:43Z,4.31
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,KAIHOMARU,2025-06-13T03:00:00Z,2025-06-15T14:00:00Z,FISHING,FISHING,431384000,9890795,7KHX,2020-12-01T01:46:27Z,2025-07-18T05:58:27Z,8.56
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,MING MAAN SHYANG 86,2024-11-23T12:00:00Z,2024-11-23T12:00:00Z,DRIFTING_LONGLINES,FISHING,416219700,,BJ4965,2015-05-17T12:12:35Z,2025-02-27T00:55:08Z,0.91
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,HAI CHIEN HSING NO2,2025-06-15T06:00:00Z,2025-06-15T10:00:00Z,DRIFTING_LONGLINES,FISHING,416002922,,BG4021,2024-05-02T03:09:31Z,2025-07-18T23:58:33Z,4.01
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",NRU,OCEAN GALAXY,2024-07-21T21:00:00Z,2024-12-21T21:00:00Z,INCONCLUSIVE,FISHING,544139120,,,2022-08-19T09:19:45Z,2025-07-04T05:19:17Z,3.98
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIN SING SHYANG NO13,2025-06-16T18:00:00Z,2025-06-16T18:00:00Z,DRIFTING_LONGLINES,FISHING,416000461,,BG3816,2021-10-23T12:20:21Z,2025-07-18T23:46:44Z,0.78
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,PERSEVERANCE NO 282,2024-09-01T11:00:00Z,2025-06-27T21:00:00Z,INCONCLUSIVE,FISHING,510119000,9966283,,2023-06-27T01:08:12Z,2025-07-03T20:38:53Z,16.59
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHEN GANG FA 715,2024-07-11T18:00:00Z,2025-06-05T17:00:00Z,DRIFTING_LONGLINES,FISHING,412460286,,BZXD62,2015-04-07T09:31:22Z,2025-07-18T23:43:25Z,4068.54
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,MAAN FONG NO268,2024-08-24T00:00:00Z,2025-04-18T10:00:00Z,DRIFTING_LONGLINES,FISHING,416000469,,BJ4315,2016-11-18T17:46:24Z,2025-07-06T23:55:44Z,8.40
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHEN GANG FA 719,2024-12-22T18:00:00Z,2025-06-05T16:00:00Z,DRIFTING_LONGLINES,FISHING,412460289,,BZXD66,2024-12-08T22:47:51Z,2025-07-18T23:40:50Z,3103.22
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,SAJO CONCORDIA,2024-07-04T07:00:00Z,2024-07-07T19:00:00Z,TUNA_PURSE_SEINES,FISHING,440882000,9699593,6KMB,2022-05-24T04:03:44Z,2025-07-10T19:48:33Z,8.59
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,SHILLA SPRINTER,2024-07-23T09:00:00Z,2024-07-24T19:00:00Z,TUNA_PURSE_SEINES,FISHING,441837000,9634945,6KCB4,2016-07-08T23:59:42Z,2025-06-12T07:29:10Z,13.34
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,TAIYO CHUUK,2025-03-25T05:00:00Z,2025-03-25T05:00:00Z,TUNA_PURSE_SEINES,FISHING,510057000,9567465,V6PTC,2014-01-07T04:35:37Z,2025-07-05T01:41:51Z,0.28
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,FULL FORTUNE 301,2024-07-28T17:00:00Z,2024-09-27T18:00:00Z,TUNA_PURSE_SEINES,FISHING,510200000,8748579,V6PFF30,2021-03-08T01:33:20Z,2025-07-18T23:56:53Z,56.08
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIH YU NO.968,2024-10-21T16:00:00Z,2024-12-20T22:00:00Z,TUNA_PURSE_SEINES,FISHING,416240900,9680164,BL2108,2016-10-28T03:26:07Z,2025-07-14T19:07:36Z,0.62
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIH YU 568,2024-07-09T20:00:00Z,2025-05-18T23:00:00Z,TUNA_PURSE_SEINES,FISHING,416006468,9923645,BL2158,2020-12-17T02:01:40Z,2025-07-10T07:31:30Z,114.42
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,KINEI MARU NO.135,2024-07-21T20:00:00Z,2025-03-31T21:00:00Z,DRIFTING_LONGLINES,FISHING,432444000,9311921,JGCF,2012-01-01T00:35:12Z,2025-07-18T23:59:48Z,1043.93
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TUV,ELSPETH,2025-02-24T08:00:00Z,2025-02-24T20:00:00Z,INCONCLUSIVE,FISHING,572386220,7827483,T2PH5,2021-01-12T02:25:08Z,2025-07-18T23:58:41Z,11.02
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,MICRONESIA103,2024-07-12T00:00:00Z,2024-12-01T23:00:00Z,TUNA_PURSE_SEINES,FISHING,510080000,9817054,V6PM3,2016-11-28T06:19:58Z,2025-07-18T01:50:12Z,4.34
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHEN GANG FA 17,2025-02-09T12:00:00Z,2025-05-10T14:00:00Z,DRIFTING_LONGLINES,FISHING,412460283,,BZXD54,2015-02-03T11:55:20Z,2025-05-17T09:10:58Z,330.63
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,"NIKKO MARU N0,11",2024-11-26T15:00:00Z,2024-11-29T20:00:00Z,POLE_AND_LINE,FISHING,431768000,,JDNH,2012-12-14T01:45:31Z,2025-07-18T23:59:52Z,37.20
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,YI FENG NO826,2024-11-15T13:00:00Z,2025-03-05T19:00:00Z,DRIFTING_LONGLINES,FISHING,416001943,,BG3943,2023-11-09T03:32:17Z,2025-07-17T03:36:43Z,0.98
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SLC783,2024-09-07T11:00:00Z,2024-09-16T18:00:00Z,DRIFTING_LONGLINES,FISHING,412474535,,BZXE2,2023-10-14T18:26:45Z,2024-10-23T09:10:47Z,51.18
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,CHI HSIANG NO.889,2024-07-07T04:00:00Z,2024-07-07T05:00:00Z,DRIFTING_LONGLINES,FISHING,416242800,,BH3417,2013-03-14T18:24:16Z,2025-07-18T21:56:38Z,0.18
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,FUKUYO MARU NO.7,2024-07-01T00:00:00Z,2024-08-19T20:00:00Z,SET_LONGLINES,FISHING,432942000,9689859,7JPQ,2013-08-06T04:42:22Z,2025-07-18T23:59:54Z,822.07
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,FAIR BRAVO 707,2024-08-24T21:00:00Z,2025-06-14T20:00:00Z,TUNA_PURSE_SEINES,FISHING,416004728,9738703,BL2116,2021-10-31T23:39:10Z,2025-07-18T23:59:52Z,15.58
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,MAAN YIH FENG NO16,2024-12-28T00:00:00Z,2024-12-28T01:00:00Z,DRIFTING_LONGLINES,FISHING,416000804,,BJ4590,2013-02-14T21:25:16Z,2025-07-18T23:55:18Z,3.49
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,CHIEN YUAN MING NO88,2024-07-01T00:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,416009012,,BG3827,2022-08-15T01:52:15Z,2025-07-18T23:57:14Z,3295.93
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,TOYOKUNI MARU NO.8,2024-11-28T18:00:00Z,2025-03-07T08:00:00Z,POLE_AND_LINE,FISHING,431722000,9115250,JEHR,2013-12-08T23:05:19Z,2025-07-18T23:59:53Z,60.66
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHENLIANCHENG7,2025-06-16T23:00:00Z,2025-06-16T23:00:00Z,DRIFTING_LONGLINES,FISHING,412549141,9896555,BZXC12,2022-12-05T00:08:39Z,2025-07-18T23:59:50Z,0.52
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,NIKKO MARU NO.1,2025-03-01T22:00:00Z,2025-03-07T04:00:00Z,POLE_AND_LINE,FISHING,431769000,,JEIK,2012-01-01T01:29:51Z,2025-07-18T23:59:15Z,38.84
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,PACIFIC JOURNEY NO.8,2024-07-29T16:00:00Z,2025-05-15T01:00:00Z,TUNA_PURSE_SEINES,FISHING,510091000,9720562,V6KPJ8,2018-12-05T06:08:56Z,2025-07-07T06:02:51Z,45.59
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",NRU,OCEAN WARRIOR,2024-09-26T23:00:00Z,2024-12-20T19:00:00Z,TUNA_PURSE_SEINES,FISHING,544131120,9097317,C2BG2,2020-12-25T05:43:49Z,2025-06-01T18:20:39Z,39.24
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,LIAN SHENG NO.168,2024-09-02T00:00:00Z,2024-09-10T02:00:00Z,DRIFTING_LONGLINES,FISHING,416004421,,BJ5099,2012-12-17T01:17:35Z,2025-07-05T08:47:10Z,8.96
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,YI RONG NO.6,2025-03-08T00:00:00Z,2025-03-08T02:00:00Z,DRIFTING_LONGLINES,FISHING,416237600,,BJ5076,2015-04-18T07:04:57Z,2025-02-05T00:03:20Z,1.95
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,GENPUKU NO.22,2024-08-19T00:00:00Z,2024-08-19T20:00:00Z,SET_LONGLINES,FISHING,431016429,,,2021-01-14T23:22:27Z,2025-05-22T03:15:00Z,19.86
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KIR,MARIRAOI,2024-08-04T03:00:00Z,2024-08-04T22:00:00Z,TUNA_PURSE_SEINES,FISHING,529440000,8003230,T3AF2,2012-01-03T02:53:39Z,2025-05-15T02:15:53Z,17.64
